tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,
5.70290540274688E+017,neutral,0.6665,,,United,,CheerTymeDad,,0,@united @CheerTymeDad Gee that's like almost caring about ppl more than $$.  Think I'm more int in having a trusted adult w/ daughter .,,2015-02-24 10:33:54 -0800,,,,
5.70289777184002E+017,negative,1,Late Flight,0.6624,United,,BocheBillions,,0,"@united See? We were told repeatedly that the pilot was Late Flight and kept getting Late Flightr.  After we boarded, there was a defibrillator issue.",,2015-02-24 10:30:53 -0800,,Central Time (US & Canada),,
5.70289557205328E+017,negative,1,longlines,0.6575,United,,CoachJoette,,0,@united why no preferred security line anymore. My TSA pre-check didn't pull on my @SilverAirways partner flight! #Platinum #spoiled,,2015-02-24 10:30:00 -0800,Tampa,,,
5.70288349392605E+017,negative,0.6495,Can't Tell,0.6495,United,,lotusfitness,,0,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp,C. #Flyingainteasy,,2015-02-24 10:25:12 -0800,"Washington, DC",Eastern Time (US & Canada),
5.70286924277031E+017,negative,0.6538,Customer Service Issue,0.6538,United,,megfalcone,,0,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",,2015-02-24 10:19:32 -0800,,Pacific Time (US & Canada),,
5.70286882623369E+017,negative,1,Customer Service Issue,1,United,,nydia376,,0,@united How does United refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? #badcustomerservice,,2015-02-24 10:19:22 -0800,USA,,,
5.70286565894828E+017,negative,0.6931,Can't Tell,0.3626,United,,OohLaLa09,,0,"@united also during the run I was instructed to do, I shattered my computer. http://t.co/oAflfr7WXB",,2015-02-24 10:18:07 -0800,DC,Eastern Time (US & Canada),,
5.70286100637467E+017,negative,1,Flight Attendant Complaints,0.3732,United,,OohLaLa09,,1,"@united yes, we've been with the agents for the last 50 minutes. One of the agents have been very rude, but thankfully Ladan has been nice.",,2015-02-24 10:16:16 -0800,DC,Eastern Time (US & Canada),,
5.70285610176533E+017,neutral,0.6492,,0,United,,cehertz,,0,@united that's right- with an overnight Miami.,,2015-02-24 10:14:19 -0800,btv,,,
5.70285578563891E+017,neutral,0.6776,,0,United,,BK_TheBri,,0,@united Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp, recheck luggage. Or will it be taken care of?,,2015-02-24 10:14:11 -0800,"Portland, OR",,
5.70285537833169E+017,neutral,1,,,United,,Nikki62878,,0,"@united I am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations",,2015-02-24 10:14:02 -0800,,,,
5.70285115655348E+017,neutral,0.6523,,0,United,,Guggero,,0,@united i DMed you the details,,2015-02-24 10:12:21 -0800,NYC,Eastern Time (US & Canada),,
5.70284934771974E+017,negative,1,Flight Attendant Complaints,0.691,United,,fitztango,,0,"@united iah to charlotte. Baggage claim rep latrice h. #customerservice non existent, Ignored customer then inappropriately touched customer",,2015-02-24 10:11:38 -0800,"Houston, TX",,,
5.70284312697766E+017,neutral,0.663,,0,United,,F_U_ng,,0,"@united Kewl. Will also let them know the overhead bin over my row was ""Inop"". I love a good abbreve.",,2015-02-24 10:09:10 -0800,Los Angeles,Pacific Time (US & Canada),,
5.70283712409051E+017,positive,0.6793,,0,United,,mattwbaker,,0,"@united - thanks for your help...got me what I need, but its an issue with @_austrian . I guess I sit awhile longer.",,2015-02-24 10:06:47 -0800,The Center of My Universe,Mountain Time (US & Canada),,
5.70283571941925E+017,negative,1,Customer Service Issue,0.6806,United,,collegepathSS,,0,@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad,,2015-02-24 10:06:13 -0800,California/Nevada,Pacific Time (US & Canada),,
5.70283453750489E+017,negative,1,Cancelled Flight,0.6716,United,,kevintgarner,,0,@united A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient,,2015-02-24 10:05:45 -0800,"Kansas City, MO",Central Time (US & Canada),,
5.70282089863627E+017,negative,1,Lost Luggage,0.7021,United,,Nikki62878,,0,@united then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child,,2015-02-24 10:00:20 -0800,,,,
5.70282087065919E+017,neutral,0.6589,,,United,,discobiscuit63,,0,@united thanks again for your concern. I will contact customer care upon our return from Australia.,,2015-02-24 10:00:19 -0800,,Central Time (US & Canada),,
5.70280548922499E+017,negative,1,Late Flight,0.6383,United,,kevinfla3,,0,@United well sitting on the ground 'on time' but waiting for a gate....again #tiredofthis,,2015-02-24 09:54:12 -0800,,,,
5.70279720937529E+017,positive,1,,,United,,sundialtours,,0,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",,2015-02-24 09:50:55 -0800,"Astoria, OR",Tijuana,,
5.70278024303776E+017,negative,1,Flight Booking Problems,0.6516,United,,SEGrower,,0,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",,2015-02-24 09:44:10 -0800,"Colorado Springs, Colorado",Mountain Time (US & Canada),,
5.70277667519332E+017,negative,1,Late Flight,0.6542,United,,cristobalwong,,0,@united A measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. #unacceptable,,2015-02-24 09:42:45 -0800,San Francisco Bay Area,,,
5.70277418642121E+017,negative,0.6695,Can't Tell,0.3356,United,,logainne,,0,@united When will email address/username sign-on be available? It's been a while.,,2015-02-24 09:41:46 -0800,945XX to 111XX,Eastern Time (US & Canada),,
5.70276787063816E+017,positive,1,,,United,,LukeGzus,,0,@united Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,,2015-02-24 09:39:15 -0800,,,,
5.70276377401827E+017,negative,1,Can't Tell,0.6684,United,,chrsmichaels,,0,@united rude rude,,2015-02-24 09:37:38 -0800,"Austin, TX",Central Time (US & Canada),,
5.70276018751017E+017,negative,1,Flight Booking Problems,1,United,,mattwbaker,,0,@united - Why can't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp, I am stuck outside sec,,2015-02-24 09:36:12 -0800,The Center of My Universe,Mountain Time (US & Canada),
5.70275462921851E+017,negative,0.6791,Damaged Luggage,0.6791,United,,Joestudent11,,0,@united. ..I received on other flights. #united  truly breaks guitars. #unitedbreaksguitars #wantmymoneyback,,2015-02-24 09:34:00 -0800,"Jerusalem, Israel",Jerusalem,,
5.70275153860387E+017,negative,1,Lost Luggage,0.6563,United,,Joestudent11,,0,@united just flew to #TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...,,2015-02-24 09:32:46 -0800,"Jerusalem, Israel",Jerusalem,,
5.70275140157641E+017,negative,1,Lost Luggage,1,United,,johnkarpf,,0,@United  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome,,2015-02-24 09:32:43 -0800,"Jacksonville, FL",Eastern Time (US & Canada),,
5.70275123854488E+017,negative,1,Customer Service Issue,0.3551,United,,CheerTymeDad,,1,@united Shame that there's no flex to tickets transfer rules.  Even calling from Neurosurgery ICU isn't enough!,,2015-02-24 09:32:39 -0800,,,,
5.70272997052805E+017,negative,1,Customer Service Issue,1,United,,johnkarpf,,0,@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,,2015-02-24 09:24:12 -0800,"Jacksonville, FL",Eastern Time (US & Canada),,
5.70272511050383E+017,negative,1,Customer Service Issue,1,United,,Micaela4Mizzou,,0,@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,,2015-02-24 09:22:16 -0800,,Hawaii,,
5.70272406570443E+017,neutral,1,,,United,,BocheBillions,,0,@united 6533 ORD to DCA,,2015-02-24 09:21:51 -0800,,Central Time (US & Canada),,
5.70271846718775E+017,negative,1,Customer Service Issue,0.6706,United,,discobiscuit63,,0,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""",,2015-02-24 09:19:38 -0800,,Central Time (US & Canada),,
5.70271792314618E+017,negative,1,Cancelled Flight,1,United,,Peter_Abrahamse,,0,@united ZCC82U Cancelled Flight flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.,,2015-02-24 09:19:25 -0800,,Amsterdam,,
5.70271791400112E+017,negative,1,Can't Tell,1,United,,fuchsialipstick,,0,@united I will not be flying you again,,2015-02-24 09:19:24 -0800,,Quito,,
5.70271644473622E+017,negative,1,Late Flight,1,United,,fuchsialipstick,,0,"@united in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.",,2015-02-24 09:18:49 -0800,,Quito,,
5.70271367519605E+017,neutral,1,,,United,,kevintgarner,,0,"@united Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!",,2015-02-24 09:17:43 -0800,"Kansas City, MO",Central Time (US & Canada),,
5.70271205300703E+017,neutral,1,,,United,,fuchsialipstick,,0,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,,2015-02-24 09:17:05 -0800,,Quito,,
5.70271064141353E+017,positive,0.6421,,0,United,,discobiscuit63,,0,@united I flew United last month and the experience was AWESOME!,,2015-02-24 09:16:31 -0800,,Central Time (US & Canada),,
5.70270918095696E+017,negative,0.66,Flight Booking Problems,0.3503,United,,discobiscuit63,,0,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,,2015-02-24 09:15:56 -0800,,Central Time (US & Canada),,
5.70270728051765E+017,negative,1,Flight Attendant Complaints,0.6593,United,,fuchsialipstick,,0,"@united v upset with your disability  ""services"". When I told one of your employees I was carrying medical equipment she was very rude.",,2015-02-24 09:15:11 -0800,,Quito,,
5.70270436463759E+017,negative,1,Customer Service Issue,0.6735,United,,discobiscuit63,,0,@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,,2015-02-24 09:14:01 -0800,,Central Time (US & Canada),,
5.7026917277465E+017,negative,1,Can't Tell,0.3478,United,,LarkAfterDark,,2,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,,2015-02-24 09:09:00 -0800,Harrisburg,,,
5.7026910364835E+017,negative,1,Flight Booking Problems,1,United,,getmeontop,,0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,,2015-02-24 09:08:44 -0800,Wall Street • Manhattan • NYC ,Eastern Time (US & Canada),,
5.70269035998409E+017,negative,0.6794,Customer Service Issue,0.3802,United,,jkentakula,,0,"@united as a 1k, I'm always hoping for improvement.",,2015-02-24 09:08:27 -0800,,,,
5.70267915154539E+017,negative,1,Damaged Luggage,0.6765,United,,jasonpblakey,,0,@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,"[52.59657643, -2.19877833]",2015-02-24 09:04:00 -0800,,London,,
5.70265596220166E+017,negative,1,Customer Service Issue,0.699,United,,discobiscuit63,,1,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.,,2015-02-24 08:54:47 -0800,,Central Time (US & Canada),,
5.7026554202572E+017,negative,0.6722,Can't Tell,0.3443,United,,jkentakula,,0,@united mobile apps need construction from the ground up for each OS category.  It's expensive to get right .,,2015-02-24 08:54:34 -0800,,,,
5.70264556443824E+017,negative,1,Flight Booking Problems,0.3535,United,,BillBra95467934,,0,@united another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.,,2015-02-24 08:50:39 -0800,,,,
5.70264153559949E+017,positive,0.663,,0,United,,JoshuaIsWrong,,0,"@united 441, which also had 1 working WC in coach. Good thing this bird landed ahead of schedule. I have to use the WC stat.",,2015-02-24 08:49:03 -0800,Austin · LA · London · NY · SF,Eastern Time (US & Canada),,
5.70263872004874E+017,neutral,0.6764,,0,United,,jkentakula,,0,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,,2015-02-24 08:47:56 -0800,,,,
5.70262424038699E+017,negative,1,Customer Service Issue,0.6827,United,,debweinz,,0,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",,2015-02-24 08:42:11 -0800,,Hawaii,,
5.702609847047E+017,negative,1,Flight Attendant Complaints,1,United,,mbelliss,,0,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,,2015-02-24 08:36:28 -0800,Louisville,Alaska,,
5.70260383862108E+017,negative,0.6752,Flight Booking Problems,0.3468,United,,mattbunk,,0,@united What is your phone number. I can't find who to call about a flight reservation.,,2015-02-24 08:34:05 -0800,"Sterling Heights, MI",Eastern Time (US & Canada),,
5.70260294846452E+017,negative,1,Can't Tell,0.6834,United,,throthra,,0,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",,2015-02-24 08:33:43 -0800,,,,
5.70260118043914E+017,negative,1,Customer Service Issue,1,United,,throthra,,0,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did.",,2015-02-24 08:33:01 -0800,,,,
5.7025969157981E+017,negative,0.6957,Lost Luggage,0.6957,United,,jakepoznak,,0,@united they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,,2015-02-24 08:31:20 -0800,,Eastern Time (US & Canada),,
5.70259632557396E+017,negative,0.6281,Customer Service Issue,0.3391,United,,AldenGlobe,,0,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,,2015-02-24 08:31:05 -0800,"Steamboat Springs, CO",Mountain Time (US & Canada),,
5.70259311315837E+017,positive,1,,,United,,cehertz,,0,@united for the record- Rozana at Newark was lovely and helpful. #choosekind,,2015-02-24 08:29:49 -0800,btv,,,
5.70259131879309E+017,neutral,0.6466,,0,United,,Mateyush,,0,@united It was last night's 1235/ORD-LGA.,,2015-02-24 08:29:06 -0800,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada),,
5.70258760200954E+017,positive,0.6891,,,United,,ShawnaNewman,,0,@united thx for update,,2015-02-24 08:27:37 -0800,searching for coffee,Eastern Time (US & Canada),,
5.70258476695302E+017,neutral,0.6638,,,United,,Sri_Philips,,0,@united thank you !,,2015-02-24 08:26:30 -0800,"Chicago, IL, USA",,,
5.70257564023128E+017,neutral,0.6842,,,United,,CATTTastrophe,,0,@united dm these nuts,,2015-02-24 08:22:52 -0800,nyc to la,,,
5.7025756300392E+017,negative,0.6354,Flight Attendant Complaints,0.6354,United,,CassiusCCIDog,,0,@united Had to explain to a very over eager flight attendant trying to ask about my vision that my @ccicanine was not a guide dog!,,2015-02-24 08:22:52 -0800,,,,
5.70257377460515E+017,negative,1,Flight Attendant Complaints,0.6667,United,,CassiusCCIDog,,1,@united what's the point of asking for details about a #servicedog when you book if your flight crew doesn't read them? (Continued),,2015-02-24 08:22:08 -0800,,,,
5.70254368538174E+017,negative,1,Late Flight,0.6548,United,,guichaves1989,,0,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,,2015-02-24 08:10:10 -0800,,Central Time (US & Canada),,
5.7025298637233E+017,negative,1,Bad Flight,1,United,,PFlandersdc,,0,@united #worst2unitedflightsever UA 236 LAS to IAD 2/24 mechanical problems again - took off - had to land for fix - delayed again #wtfodds!,,2015-02-24 08:04:41 -0800,,,,
5.70252965392593E+017,positive,1,,,United,,jakepoznak,,0,@united despite my bag not making it to Newark good informative email tracking updates help!,,2015-02-24 08:04:36 -0800,,Eastern Time (US & Canada),,
5.70252666439385E+017,negative,1,Late Flight,1,United,,RaquelSnyderDC,,0,@United. What's going on with UA 236?  outbound flight last thurs was delayed 4hrs How long will this delay be? #worst2unitedflightsever,,2015-02-24 08:03:25 -0800,"Washington, D.C. Metro Area",Eastern Time (US & Canada),,
5.70252146320351E+017,negative,1,Late Flight,1,United,,PFlandersdc,,0,@united #worst2unitedflightsever UA1429 IAD to LAS 2/19 mechanical problems - switched aircraft delayed 3.5 hours!,,2015-02-24 08:01:21 -0800,,,,
5.70251549219394E+017,negative,1,Customer Service Issue,0.6596,United,,jkentakula,,0,@united crashed trying to check in.,,2015-02-24 07:58:58 -0800,,,,
5.70251472203588E+017,positive,0.635,,0,United,,CoreyAStewart,,0,"@united Wow. What a deal. Again, 30+ plus seats available. Easy change to make a customer happy.",,2015-02-24 07:58:40 -0800,"Richmond, VA",Eastern Time (US & Canada),,
5.70250053710819E+017,neutral,1,,,United,,alex_nieves,,0,@united thanks for the info I already knew...,,2015-02-24 07:53:02 -0800,Connecticut,Quito,,
5.70249871107723E+017,neutral,0.703,,0,United,,MyCustoAdvocate,,0,@united Airline trouble this winter &amp, not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,,2015-02-24 07:52:18 -0800,"Miami, New York, Boston",,
5.70249806540452E+017,negative,1,longlines,0.6951,United,,JohnJReid,,0,@united on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!,,2015-02-24 07:52:03 -0800,"Seaside, California",Pacific Time (US & Canada),,
5.70249680535339E+017,neutral,0.6593,,,United,,screamingbrat,,0,@united Thank you.,,2015-02-24 07:51:33 -0800,"new york, baby",Eastern Time (US & Canada),,
5.70249083790733E+017,negative,1,Customer Service Issue,0.6536,United,,Maxxisonfire,,0,@united Blackmailed me into paying £130 extra or having my return ticket nullified in San Francisco Airport. Terrible service from rep #scam,,2015-02-24 07:49:10 -0800,,,,
5.70247839563035E+017,neutral,0.6804,,0,United,,kelseyblack92,,0,@united is there an email address I can reach? Too long for a DM.,,2015-02-24 07:44:14 -0800,Canada,Eastern Time (US & Canada),,
5.70247551368241E+017,negative,1,Customer Service Issue,0.6689,United,,Guggero,,0,@united disappointed that u didnt honor my $100 credit given to me for ur mistakes. Taking my business elsewhere  ✌️out.,,2015-02-24 07:43:05 -0800,NYC,Eastern Time (US & Canada),,
5.70247428139569E+017,negative,1,Late Flight,0.6854,United,,Twist_OP,,0,@united ua1673 still waiting! Supposed to depart 9:08,,2015-02-24 07:42:36 -0800,Midwest,Central Time (US & Canada),,
5.70247027117797E+017,negative,0.6633,Customer Service Issue,0.3367,United,,andreaSanger,,0,@united it was credit from my last trip that never came in the mail!,,2015-02-24 07:41:00 -0800,,,,
5.70246963901428E+017,negative,1,Customer Service Issue,1,United,,jammyrascals,,0,@united ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,,2015-02-24 07:40:45 -0800,"Marlow, UK",London,,
5.70245996334191E+017,negative,1,Customer Service Issue,1,United,,AmericanNarad,,0,@united does this process ever end? Still waiting for the reply since 2 months #pathetic #customerservice,,2015-02-24 07:36:54 -0800,,Atlantic Time (Canada),,
5.70245555064074E+017,negative,1,Flight Booking Problems,0.674,United,,fatwmnonthemtn,,0,@united What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.,,2015-02-24 07:35:09 -0800,"Summit, NJ",Central Time (US & Canada),,
5.70244711388066E+017,negative,1,Customer Service Issue,0.6669,United,,tuckerI84,,0,@united how do I get my account number if your website says email is unavailable?,,2015-02-24 07:31:48 -0800,NYC,,,
5.70243296741753E+017,neutral,0.6891,,0,United,,christinphillip,,0,@united So do I need to book two one ways in order for her to fly as an unaccompanied minor?,,2015-02-24 07:26:11 -0800,"Princeton, NJ",Central Time (US & Canada),,
5.70241830757007E+017,negative,1,Lost Luggage,1,United,,ChrisNielsen2,,0,"@united I received 1 bag last night, I am still missing the other one.",,2015-02-24 07:20:21 -0800,"Hoops City (Memphis, TN)",,,
5.70240043022991E+017,negative,1,Bad Flight,1,United,,campilley,,0,"@united @simonroesner you'll need to upgrade the seats too, even in economy plus it's like sitting on a concrete bench.",,2015-02-24 07:13:15 -0800,Europe,Amsterdam,,
5.7023916567525E+017,neutral,0.6985,,,United,,Hannahsfight1,,0,@united Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/kQnrrP86A5,,2015-02-24 07:09:46 -0800,Right Now Mostly The Hospital,Atlantic Time (Canada),,
5.70237629775675E+017,neutral,0.6051,,0,United,,brimalxx,,0,"@united bet you wont honour them, like mine ey",,2015-02-24 07:03:40 -0800,Manchester,,,
5.70237261494792E+017,negative,1,Late Flight,1,United,,Twist_OP,,0,@united 2nd flight also delayed no pilots! But they boarded is so we can just sit here! #scheduling,,2015-02-24 07:02:12 -0800,Midwest,Central Time (US & Canada),,
5.70236221575705E+017,neutral,0.6349,,0,United,,Evan_Flay,,0,"@united I guess that's too much ask, huh?","[29.98386923, -95.33729612]",2015-02-24 06:58:04 -0800,Seattle,Pacific Time (US & Canada),,
5.7023613860395E+017,negative,0.6288,Bad Flight,0.6288,United,,Evan_Flay,,0,@united but it's hard to stay upset at someone when they at least TRY to show remorse.,"[29.98340611, -95.33682231]",2015-02-24 06:57:44 -0800,Seattle,Pacific Time (US & Canada),,
5.702360142387E+017,negative,1,Customer Service Issue,0.6413,United,,Evan_Flay,,0,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,","[29.98350019, -95.33675519]",2015-02-24 06:57:14 -0800,Seattle,Pacific Time (US & Canada),,
5.70235698608869E+017,negative,1,Customer Service Issue,1,United,,Evan_Flay,,0,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,"[29.98377529, -95.33756559]",2015-02-24 06:55:59 -0800,Seattle,Pacific Time (US & Canada),,
5.70235686470746E+017,negative,1,Can't Tell,0.6723,United,,8629Fissile,,0,@united Fingers crossed &amp, its all intact. Very disappointed with this experience as before this we were actually saying we enjoyed using you,,2015-02-24 06:55:56 -0800,,London,
5.70235387009839E+017,negative,1,Customer Service Issue,0.6818,United,,Evan_Flay,,0,"@united It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.","[29.98350283, -95.33678993]",2015-02-24 06:54:45 -0800,Seattle,Pacific Time (US & Canada),,
5.70235195934118E+017,negative,1,Flight Attendant Complaints,0.385,United,,Evan_Flay,,0,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,"[29.98384925, -95.3374653]",2015-02-24 06:53:59 -0800,Seattle,Pacific Time (US & Canada),,
5.70234996562113E+017,negative,1,Can't Tell,0.3501,United,,Evan_Flay,,0,@united Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought,"[29.98372726, -95.33734532]",2015-02-24 06:53:12 -0800,Seattle,Pacific Time (US & Canada),,
5.70234734942523E+017,negative,0.6501,Customer Service Issue,0.3265,United,,christinphillip,,0,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,,2015-02-24 06:52:09 -0800,"Princeton, NJ",Central Time (US & Canada),,
5.70234650448126E+017,negative,1,Customer Service Issue,1,United,,growingpangs,,0,".@united it will be because I'm moving to @AmericanAir because of @united talk, no service",,2015-02-24 06:51:49 -0800,"Chicago, IL",Central Time (US & Canada),,
5.70232726206312E+017,neutral,1,,,United,,TaylorGravett,,0,@united please be good to me this weekend!,,2015-02-24 06:44:10 -0800,Kansas,Central Time (US & Canada),,
5.70232659282145E+017,negative,1,Customer Service Issue,1,United,,Mateyush,,0,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better.",,2015-02-24 06:43:55 -0800,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada),,
5.70232533272568E+017,negative,1,Lost Luggage,1,United,,mortgagesbycoop,,0,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,,2015-02-24 06:43:24 -0800,New Jersey,,,
5.70232477618442E+017,negative,0.6611,Can't Tell,0.6611,United,,dlm_3,,0,@united I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error,,2015-02-24 06:43:11 -0800,Global,Eastern Time (US & Canada),,
5.70230752476049E+017,neutral,1,,,United,,Cecilia_stories,,0,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,,2015-02-24 06:36:20 -0800,Luxembourg,Paris,,
5.70230059170005E+017,negative,0.6894,Late Flight,0.3497,United,,etiyi,,0,@united Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.,,2015-02-24 06:33:35 -0800,0,Central Time (US & Canada),,
5.70229936285331E+017,neutral,0.6714,,0,United,,etiyi,,0,@united yall should probably work on that.,,2015-02-24 06:33:05 -0800,0,Central Time (US & Canada),,
5.70229842626478E+017,negative,1,Can't Tell,1,United,,throthra,,0,"@united but then again, maybe the @BBBNE_SD_KS_IA would care more to hear what went on than whoever listens to issues you caused",,2015-02-24 06:32:43 -0800,,,,
5.70229480821629E+017,negative,0.6692,Can't Tell,0.3426,United,,throthra,,0,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,,2015-02-24 06:31:17 -0800,,,,
5.70229133445243E+017,negative,1,Flight Attendant Complaints,1,United,,throthra,,0,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,,2015-02-24 06:29:54 -0800,,,,
5.7022844605347E+017,negative,1,Customer Service Issue,1,United,,missinver,,0,@united Could this email be resent as it doesnt appear to have arrived.,,2015-02-24 06:27:10 -0800,Larne,,,
5.70227149682156E+017,neutral,1,,,United,,cehertz,,0,@united yes please! Trying to get to POP- in Newark now....,,2015-02-24 06:22:01 -0800,btv,,,
5.70226164146397E+017,negative,0.6923,Customer Service Issue,0.3846,United,,_mhertz,,0,@united you have to follow me in order for me to DM...come on now,,2015-02-24 06:18:06 -0800,,Pacific Time (US & Canada),,
5.70225191458111E+017,negative,1,Bad Flight,0.6606,United,,AurelAssan,,0,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice",,2015-02-24 06:14:14 -0800,,,,
5.70224727047873E+017,negative,1,Lost Luggage,1,United,,ajpape,,0,@united So they didn't drop my bag overnight &amp, now I'm leaving for a week. This is why you were supposed to hold on to the bag....,,2015-02-24 06:12:23 -0800,"Boulder, CO",Mountain Time (US & Canada),
5.70223703285477E+017,negative,1,Customer Service Issue,0.6483,United,,christinphillip,,0,@united I did DM the details but still no response. I have to book today.,,2015-02-24 06:08:19 -0800,"Princeton, NJ",Central Time (US & Canada),,
5.70222630525014E+017,neutral,1,,,United,,WhatSarahSayzz,,0,@united I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,,2015-02-24 06:04:03 -0800,,Pacific Time (US & Canada),,
5.70219942961922E+017,neutral,0.663,,0,United,,kathryn217628,,0,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?,,2015-02-24 05:53:23 -0800,,,,
5.70217606025749E+017,negative,1,Customer Service Issue,0.6599,United,,BouleChitte,,0,@united not able to DM you my confirmation number,,2015-02-24 05:44:06 -0800,,,,
5.70217145428091E+017,negative,0.7125,Late Flight,0.7125,United,,xRaeCatherine,,0,"@united I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?",,2015-02-24 05:42:16 -0800,,,,
5.70216086173581E+017,negative,1,Customer Service Issue,1,United,,missinver,,0,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,,2015-02-24 05:38:03 -0800,Larne,,,
5.70215359963406E+017,neutral,0.6735,,0,United,,BouleChitte,,0,@united DM does not work what do I do?,,2015-02-24 05:35:10 -0800,,,,
5.70214660638511E+017,positive,0.6632,,0,United,,BouleChitte,,0,@united private jet would have been cool! Do does not work. I'll try again,,2015-02-24 05:32:23 -0800,,,,
